"theDate","opening","opening","highest","lowest","closing","volume","marketcap","CoinSymbol","CoinDesc"
"2020-11-30",8.917733,8.917733,14.58149005,8.7864311,13.75497398,213323316.31,188589014.97,"EGLD",""
"2020-11-30",0.01928379,0.01928379,0.02437268,0.01928379,0.02192769,61680703.48,55666689.6,"FTM",""
"2020-11-30",4.68496990203857,4.68496990203857,4.77072906494141,4.37220096588135,4.50733280181885,21666038,344106144,"FTT",""
"2020-11-30",0.474442005157471,0.474442005157471,0.474550008773804,0.454252004623413,0.454259992,31143374,353777664,"GT",""
"2020-11-30",0.03366036,0.03366036,0.04026896,0.03222146,0.03685164,116279444.96,235371343.55,"HBAR",""
"2020-11-30",0.16831304,0.16831304,0.21924219,0.15792379,0.18747325,3291681.9,9684476.16,"KDA",""
"2020-11-30",0.34370682,0.34370682,0.35220546,0.29072573,0.31092722,5025904.12,67445947,"KEEP",""
"2020-11-30",0.01885552,0.01885552,0.02109171,0.01807604,0.01957154,90466555.92,93116684,"MATIC",""
"2020-11-30",1.01452906,1.01452906,1.22133434,0.99689021,1.03468791,238273777.04,203741451,"NEAR",""
"2020-11-30",2.04606851,2.04606851,2.22632799,1.67017513,1.85562245,5227470.48,1587170,"RARI",""
"2020-11-30",0.01956073,0.01956073,0.02240477,0.01794598,0.0191237,425253907.63,178806585,"RSR",""
"2020-11-30",1.01580857,1.01580857,1.04124529,0.9526114,1.01350751,31560.66,0,"RSV",""
"2020-11-30",241.57247069,241.57247069,656.11095613,196.3086182,613.8290487,47864475.61,18392160,"SFI",""
"2020-11-30",1.91514202,1.91514202,2.22130954,1.81585445,1.85424895,95307246.39,85784205.39,"SOL",""
"2020-11-30",1.06099605560303,1.06099605560303,1.33590495586395,1.05445504188538,1.2016429901123,108557116,8602705,"SRM",""
"2020-11-30",8.17365175,8.17365175,8.32936248,7.39413317,7.91241935,90967046.76,439191521,"UMA",""
"2020-11-30",3.55194377,3.55194377,4.16847302,3.45703087,3.6531076,5353908177.57,904844017,"UNI",""
"2020-12-01",0.171367,0.171367,0.19617039,0.1274195,0.18139706,36178893704.59,5643713240.75,"ADA",""
"2020-12-01",0.131395995616913,0.131395995616913,0.138230994343758,0.13077899813652,0.138053998351097,504078,15615850,"ALEPH",""
"2020-12-01",316.47721655,316.47721655,378.17407659,255.86984643,343.05263379,117230350899.89,6381074871.37,"BCH",""
"2020-12-01",31.41150907,31.41150907,39.48423321,26.76522624,37.37603315,13047859902.85,5397344407.72,"BNB",""
"2020-12-01",0.5182102,0.5182102,0.83667493,0.33849533,0.57252467,25341425.02,15082291.03,"ERG",""
"2020-12-01",615.07032475,615.07032475,754.30323417,532.99842827,737.80339769,470673397124.97,84156810764.81,"ETH",""
"2020-12-01",4.50387382507324,4.50387382507324,4.58335208892822,4.41007089614868,4.51540422439575,14481191,344106144,"FTT",""
"2020-12-01",0.454275995492935,0.454275995492935,0.463378012180328,0.449456989765167,0.456454008817673,25314795,353777664,"GT",""
"2020-12-01",4.73485471,4.73485471,8.75311998,4.15553145,7.22322598,3348893786.6,798306203,"SNX",""
"2020-12-01",0.07306672,0.07306672,0.09758501,0.04603147,0.06008424,4116864.63,3397321.03,"SOUL",""
"2020-12-01",1.20260202884674,1.20260202884674,1.28016805648804,1.17625403404236,1.20769500732422,60745143,8602705,"SRM",""
"2020-12-01",0.14354567,0.14354567,0.28227184,0.13952019,0.15034299,19860723.5,51096153.16,"TRAC",""
"2020-12-01",0.00921015,0.00921015,0.00941495,0.0043973,0.00497479,28533405.73,60682518.75,"XDC",""
"2020-12-01",2.48171725,2.48171725,2.5463555,1.64479245,2.01508135,5389481484.06,1521889536.18,"XTZ",""
"2020-12-02",0.138053998351097,0.138053998351097,0.151699006557465,0.13630299270153,0.14724700152874,347432,15615850,"ALEPH",""
"2020-12-02",4.51579284667969,4.51579284667969,4.60995483398438,4.42815923690796,4.59394979476929,12401890,344106144,"FTT",""
"2020-12-02",0.456393003463745,0.456393003463745,0.462866008281708,0.452091991901398,0.462220996618271,19589035,353777664,"GT",""
"2020-12-02",1.20884895324707,1.20884895324707,1.25838696956635,1.18255496025085,1.24897003173828,45567975,8602705,"SRM",""
"2020-12-03",0.147024006,0.147024006,0.147474006,0.137626007199287,0.137994006276131,500405,15615850,"ALEPH",""
"2020-12-03",4.59435987472534,4.59435987472534,4.61346292495728,4.32165718078613,4.33652019500732,6517582,344106144,"FTT",""
"2020-12-03",0.462229013442993,0.462229013442993,0.464213013648987,0.446094989776611,0.449456989765167,23064756,353777664,"GT",""
"2020-12-03",1.24922502040863,1.24922502040863,1.25744795799255,1.10834503173828,1.12239003181458,54428447,8602705,"SRM",""
"2020-12-04",0.13799099624157,0.13799099624157,0.139852002263069,0.132659003138542,0.134009003639221,180483,15615850,"ALEPH",""
"2020-12-04",4.3342809677124,4.3342809677124,4.49350023269653,4.29675293,4.49350023269653,4014289,344106144,"FTT",""
"2020-12-04",0.44946700334549,0.44946700334549,0.454358011484146,0.446568995714188,0.449176996946335,22789455,353777664,"GT",""
"2020-12-04",1.12185895442963,1.12185895442963,1.193776011,1.10357296466827,1.17453801631927,48070347,8602705,"SRM",""
"2020-12-05",0.13400100171566,0.13400100171566,0.135171994566917,0.130851998925209,0.13484400510788,189587,15615850,"ALEPH",""
"2020-12-05",4.49362421035767,4.49362421035767,4.55026578903198,4.42600011825562,4.52788305282593,4388040,344106144,"FTT",""
"2020-12-05",0.449185997247696,0.449185997247696,0.452291011810303,0.441668003797531,0.448579013347626,18226049,353777664,"GT",""
"2020-12-05",1.17454397678375,1.17454397678375,1.18389499187469,1.11396300792694,1.14991497993469,56188718,8602705,"SRM",""
"2020-12-06",0.13484999537468,0.13484999537468,0.141479998826981,0.133964002132416,0.137237995862961,332220,15615850,"ALEPH",""
"2020-12-06",4.52800798416138,4.52800798416138,4.53683519363403,4.41674089431763,4.47307205200195,3278919,344106144,"FTT",""
"2020-12-06",0.448594987392426,0.448594987392426,0.451440989971161,0.445827007293701,0.446801990270615,19469449,353777664,"GT",""
"2020-12-06",1.14989495277405,1.14989495277405,1.19659996032715,1.12160503864288,1.1818790435791,45998895,8602705,"SRM",""
"2020-12-07",0.137235999107361,0.137235999107361,0.137641996145248,0.133083999156952,0.133469998836517,210649,15615850,"ALEPH",""
"2020-12-07",0.3371359,0.3371359,0.34290683,0.27734914,0.30914311,394030231.7,362674628.04,"ALGO",""
"2020-12-07",2.25078721,2.25078721,2.36299755,2.03661016,2.29842057,13234815.98,76755068,"AR",""
"2020-12-07",0.15696681,0.15696681,0.22702384,0.14791649,0.17403655,32959561.86,20884386,"AUDIO",""
"2020-12-07",3.59966269,3.59966269,3.60988554,2.80872399,3.33105674,172349614.16,256281696.84,"AVAX",""
"2020-12-07",1.79361454,1.79361454,1.93264417,1.41281242,1.68951311,15469984.88,210256049,"CELO",""
"2020-12-07",0.01265838,0.01265838,0.01296965,0.01142194,0.01254012,31366443.53,61706623.66,"CHZ",""
"2020-12-07",136.97774548,136.97774548,178.79910774,135.23076055,147.06545221,1821157622.91,638882602,"COMP",""
"2020-12-07",0.18972413,0.18972413,0.19589836,0.1623759,0.16850174,601945.89,2013834,"DODO",""
"2020-12-07",5.1349856,5.1349856,5.15435519,4.54607415,4.89121198,2347901991.08,4339944731.18,"DOT",""
"2020-12-07",0.00874482,0.00874482,0.00901379,0.00722098,0.00758908,7054136.68,0,"EDG",""
"2020-12-07",13.72781107,13.72781107,17.15637508,12.2766214,16.91391111,168556916.24,250314957.97,"EGLD",""
"2020-12-07",0.02193272,0.02193272,0.02256411,0.01772824,0.01986069,45245191,50493701.46,"FTM",""
"2020-12-07",4.4742488861084,4.4742488861084,4.48373794555664,4.183776855,4.21557521820068,7596364,344106144,"FTT",""
"2020-12-07",0.446812003850937,0.446812003850937,0.453038990497589,0.443731009960175,0.445349007844925,19931587,353777664,"GT",""
"2020-12-07",0.03687266,0.03687266,0.04086217,0.03310625,0.03495168,55589753.24,223327232.27,"HBAR",""
"2020-12-07",0.18748078,0.18748078,0.18891226,0.14940684,0.16554263,2975522.39,8773403.49,"KDA",""
"2020-12-07",0.31096271,0.31096271,0.31214641,0.25169653,0.26149332,4235343.52,56722807,"KEEP",""
"2020-12-07",0.01957167,0.01957167,0.01961119,0.01663956,0.01809945,55279319.23,86603929,"MATIC",""
"2020-12-07",1.03490513,1.03490513,1.04945264,0.8692142,0.95162964,70404027.69,187386362,"NEAR",""
"2020-12-07",1.85581318,1.85581318,1.99759343,1.62729345,1.79761646,5930250.91,1537556,"RARI",""
"2020-12-07",0.01912109,0.01912109,0.02120914,0.01709105,0.01886856,365263287.14,176421055,"RSR",""
"2020-12-07",1.01368958,1.01368958,1.01585199,0.94947532,0.98476783,154560.31,0,"RSV",""
"2020-12-07",614.54779027,614.54779027,620.11094635,412.87747048,477.15806329,23529504.05,14297087,"SFI",""
"2020-12-07",1.8534511,1.8534511,1.89568762,1.44060217,1.56545586,58106722.25,72419789.51,"SOL",""
"2020-12-07",1.18190705776215,1.18190705776215,1.2290780544281,1.06768095493317,1.074983001,64041105,8602705,"SRM",""
"2020-12-07",7.91240384,7.91240384,8.10582962,6.77795664,7.51615375,60024966.27,417196640,"UMA",""
"2020-12-07",3.65302741,3.65302741,3.87173173,2.92648179,3.33782159,3009432839.22,840323058,"UNI",""
"2020-12-08",0.133467003703117,0.133467003703117,0.138934001326561,0.129407003521919,0.13808199763298,272362,15615850,"ALEPH",""
"2020-12-08",4.21527481079102,4.21527481079102,4.32564401626587,4.09088087081909,4.30860090255737,9762101,344106144,"FTT",""
"2020-12-08",0.445333987474442,0.445333987474442,0.449696987867355,0.441152989864349,0.443410992622375,19151636,353777664,"GT",""
"2020-12-08",1.07488799095154,1.07488799095154,1.10472595691681,1.03878796100616,1.09484994411469,54745408,8602705,"SRM",""
"2020-12-09",0.13807900249958,0.13807900249958,0.140275999903679,0.136737003922462,0.136939004063606,175344,15615850,"ALEPH",""
"2020-12-09",4.30847597122192,4.30847597122192,4.30889797210693,4.15351819992065,4.21854209899902,4396707,344106144,"FTT",""
"2020-12-09",0.443379014730453,0.443379014730453,0.445255011320114,0.43833601474762,0.441226005554199,18479551,353777664,"GT",""
"2020-12-09",1.09515798091888,1.09515798091888,1.10200798511505,1.02072203159332,1.04870295524597,53709539,8602705,"SRM",""
"2020-12-10",0.136948004364967,0.136948004364967,0.137069001793861,0.124877996742725,0.127056002616882,240202,15615850,"ALEPH",""
"2020-12-10",4.22025012969971,4.22025012969971,4.22379493713379,4.04688787460327,4.11376905441284,4589034,344106144,"FTT",""
"2020-12-10",0.441255986690521,0.441255986690521,0.441803008317947,0.41992399096489,0.436917990446091,24012493,353777664,"GT",""
"2020-12-10",1.04874300956726,1.04874300956726,1.04986798763275,0.979898989,1.02471995353699,43814341,8602705,"SRM",""
"2020-12-11",0.127057999372482,0.127057999372482,0.136981993913651,0.124920003116131,0.134407997131348,281580,15615850,"ALEPH",""
"2020-12-11",4.1091251373291,4.1091251373291,4.28472995758057,4.1091251373291,4.25878095626831,3575110,344106144,"FTT",""
"2020-12-11",0.436922013759613,0.436922013759613,0.442611008882523,0.427879005670547,0.437918990850449,22724446,353777664,"GT",""
"2020-12-11",1.0244859457016,1.0244859457016,1.0670599937439,1.014935017,1.05103397369385,20176241,8602705,"SRM",""
"2020-12-12",0.134415000677109,0.134415000677109,0.135009005665779,0.131256997585297,0.132756993174553,237696,15615850,"ALEPH",""
"2020-12-12",4.2586817741394,4.2586817741394,4.49058818817139,4.24249601364136,4.45796298980713,5561878,344106144,"FTT",""
"2020-12-12",0.437896013259888,0.437896013259888,0.442218005657196,0.430893987417221,0.441731005907059,18710138,353777664,"GT",""
"2020-12-12",1.05109894275665,1.05109894275665,1.09092700481415,1.02945005893707,1.07099795341492,21016069,8602705,"SRM",""
"2020-12-13",0.132746994495392,0.132746994495392,0.133153006434441,0.126114994287491,0.128391996026039,665182,15615850,"ALEPH",""
"2020-12-13",4.45796394348145,4.45796394348145,4.55018997192383,4.43101787567139,4.54332780838013,4618997,344106144,"FTT",""
"2020-12-13",0.441720992326736,0.441720992326736,0.442667990922928,0.435416996479034,0.440362006425858,18284618,353777664,"GT",""
"2020-12-13",1.07111501693726,1.07111501693726,1.07129597663879,1.0317770242691,1.05743396282196,19661553,8602705,"SRM",""
"2020-12-14",0.128387004137039,0.128387004137039,0.174574002623558,0.126943007111549,0.172993004,877371,15615850,"ALEPH",""
"2020-12-14",0.30929001,0.30929001,0.38404019,0.30462375,0.33900531,702612714.47,396471727.81,"ALGO",""
"2020-12-14",2.29803235,2.29803235,2.78539063,2.13433221,2.49605273,15480510.28,83354935,"AR",""
"2020-12-14",0.17410873,0.17410873,0.27161786,0.15956321,0.18760099,32118381.2,22512119,"AUDIO",""
"2020-12-14",3.33036467,3.33036467,3.61032174,3.06138928,3.31146868,138623538.68,254774648.65,"AVAX",""
"2020-12-14",1.6890323,1.6890323,1.81961369,1.52908018,1.58307839,15280866.64,197010492,"CELO",""
"2020-12-14",0.01254022,0.01254022,0.01662881,0.012484,0.01576468,200627386.71,85596372.71,"CHZ",""
"2020-12-14",147.09456378,147.09456378,178.18944114,143.79629812,153.30697306,1417837363.67,672840267,"COMP",""
"2020-12-14",0.16849673,0.16849673,0.27276556,0.15089259,0.26344234,2049176.73,3148508,"DODO",""
"2020-12-14",4.89150508,4.89150508,5.72620804,4.83501587,5.18847554,3575316131.01,4628079243.35,"DOT",""
"2020-12-14",0.00758885,0.00758885,0.00821292,0.00642216,0.00754894,6716220.51,0,"EDG",""
"2020-12-14",16.91456759,16.91456759,27.72450885,16.56405142,25.56471849,591503593.04,372198340.82,"EGLD",""
"2020-12-14",0.01987577,0.01987577,0.02172552,0.01911553,0.02081567,44789874.27,52976012.63,"FTM",""
"2020-12-14",4.54141521453857,4.54141521453857,4.64532804489136,4.52619886398315,4.63811588287354,5064274,344106144,"FTT",""
"2020-12-14",0.440376996994019,0.440376996994019,0.440993994,0.431661993,0.437081009149551,19971007,353777664,"GT",""
"2020-12-14",0.03497729,0.03497729,0.03757837,0.0340473,0.03694588,72716170.49,237765460.77,"HBAR",""
"2020-12-14",0.16554778,0.16554778,0.20797425,0.15512407,0.19263226,2784604.55,11327851.4,"KDA",""
"2020-12-14",0.26146653,0.26146653,296.44730033,0.22187215,0.22887816,6302983.92,102124527,"KEEP",""
"2020-12-14",0.01809918,0.01809918,0.02083345,0.01792862,0.01921978,95857652.27,92225298,"MATIC",""
"2020-12-14",0.95207067,0.95207067,1.11991118,0.94321626,1.05750438,64346656.31,208234265,"NEAR",""
"2020-12-14",1.79761777,1.79761777,3.05586663,1.77821758,2.65674854,6345135.05,2272398,"RARI",""
"2020-12-14",0.01887785,0.01887785,0.02297216,0.01844162,0.02040746,460049015.47,190809739,"RSR",""
"2020-12-14",0.98474617,0.98474617,1.09602743,0.91602426,0.99675166,464667.23,0,"RSV",""
"2020-12-14",477.19325009,477.19325009,489.76416048,355.03853232,370.26443697,14379103.5,22681545,"SFI",""
"2020-12-14",1.56796842,1.56796842,1.80312043,1.52369835,1.56357617,87948910.73,72815661.42,"SOL",""
"2020-12-14",1.0573970079422,1.0573970079422,1.13549602031708,1.05564594268799,1.12688004970551,34194926,8602705,"SRM",""
"2020-12-14",7.51607793,7.51607793,11.22395125,7.26756499,7.71469928,190977298.26,428217274,"UMA",""
"2020-12-14",3.33855897,3.33855897,4.23610709,3.24720954,3.76568859,4868744947.96,967631325,"UNI",""
"2020-12-15",0.172748997807503,0.172748997807503,0.202662006020546,0.156960994005203,0.172851994633675,1054581,15615850,"ALEPH",""
"2020-12-15",4.63961982727051,4.63961982727051,4.92255783081055,4.59664821624756,4.86711883544922,10349872,344106144,"FTT",""
"2020-12-15",0.437068998813629,0.437068998813629,0.452491998672485,0.430227994918823,0.452365010976791,26918024,353777664,"GT",""
"2020-12-15",1.12690699100494,1.12690699100494,1.19630694389343,1.09174394607544,1.17985498905182,46454440,8602705,"SRM",""
"2020-12-16",0.172877997159958,0.172877997159958,0.18138399720192,0.165389999747276,0.172714993357658,716548,15615850,"ALEPH",""
"2020-12-16",4.8662371635437,4.8662371635437,5.05410289764404,4.77884387969971,4.8684268,20689268,344106144,"FTT",""
"2020-12-16",0.452349991,0.452349991,0.452986001968384,0.441794991493225,0.44691801071167,28662596,353777664,"GT",""
"2020-12-16",1.17989504337311,1.17989504337311,1.20280694961548,1.12308204174042,1.1341450214386,51319997,8602705,"SRM",""
"2020-12-17",0.172711998224258,0.172711998224258,0.175306007266045,0.164535999298096,0.169733002781868,973527,15615850,"ALEPH",""
"2020-12-17",4.86737203598022,4.86737203598022,4.95770311355591,4.77427911758423,4.91969394683838,5952584,344106144,"FTT",""
"2020-12-17",0.446947008371353,0.446947008371353,0.453092992305756,0.441823989152908,0.451878994703293,27395278,353777664,"GT",""
"2020-12-17",1.13452005386353,1.13452005386353,1.17440700531006,1.1112790107727,1.15136301517487,29817119,8602705,"SRM",""
"2020-12-18",0.169735997915268,0.169735997915268,0.203715994954109,0.166178002953529,0.168873995542526,555232,15615850,"ALEPH",""
"2020-12-18",4.91892290115356,4.91892290115356,5.10553598403931,4.89513683319092,5.048828125,6383835,344106144,"FTT",""
"2020-12-18",0.451864004135132,0.451864004135132,0.464320003986359,0.446684002876282,0.456043005,29094508,353777664,"GT",""
"2020-12-18",1.15127003192902,1.15127003192902,1.25509297847748,1.14791297912598,1.21169495582581,35929942,8602705,"SRM",""
"2020-12-19",0.168856993317604,0.168856993317604,0.169367000460625,0.156733006238937,0.158516004681587,379193,15615850,"ALEPH",""
"2020-12-19",5.04746723175049,5.04746723175049,5.12299394607544,4.889550209,4.97791004180908,6432847,344106144,"FTT",""
"2020-12-19",0.456018000841141,0.456018000841141,0.463842004537582,0.451276987791061,0.455307006835938,31200106,353777664,"GT",""
"2020-12-19",1.21178495883942,1.21178495883942,1.21178495883942,1.12048602104187,1.13663995265961,29602294,8602705,"SRM",""
"2020-12-20",0.158516004681587,0.158516004681587,0.164226993918419,0.143052995204926,0.155421003699303,497069,15615850,"ALEPH",""
"2020-12-20",4.97807788848877,4.97807788848877,5.0864109992981,4.66187620162964,4.81824016571045,8988022,344106144,"FTT",""
"2020-12-20",0.455302000045776,0.455302000045776,0.456477999687195,0.437671989202499,0.445030003786087,29982658,353777664,"GT",""
"2020-12-20",1.13680505752563,1.13680505752563,1.16471898555756,1.05122900009155,1.06884300708771,39655817,8602705,"SRM",""
"2020-12-21",0.15540300309658,0.15540300309658,0.166152998805046,0.136107996106148,0.136297002434731,516423,15615850,"ALEPH",""
"2020-12-21",0.33937841,0.33937841,0.36505874,0.26963043,0.31912327,623242566.08,377131299.77,"ALGO",""
"2020-12-21",2.49459778,2.49459778,2.80881026,2.19418992,2.25330963,14360730.79,75248601,"AR",""
"2020-12-21",0.18723934,0.18723934,0.19912585,0.13885805,0.18431107,11203354.75,22117329,"AUDIO",""
"2020-12-21",3.31145577,3.31145577,3.62008376,2.78979871,2.90616148,202261029.83,223591506.21,"AVAX",""
"2020-12-21",1.58691438,1.58691438,1.69682174,1.35588899,1.49332209,19663374.43,185840525,"CELO",""
"2020-12-21",0.01580002,0.01580002,0.02475244,0.01580002,0.02388164,763658971.71,129668435.17,"CHZ",""
"2020-12-21",153.32593414,153.32593414,155.06149182,122.85084139,131.32498117,1027682491.09,578584638,"COMP",""
"2020-12-21",0.2634411,0.2634411,0.30086737,0.18892858,0.19246307,2970414.97,2300206,"DODO",""
